class,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,23x,23y,23z,24x,24y,24z
turn_left,0.606908441,0.527430952,-0.042477824,0.40698415,0.522579551,-0.069571801,0.740523517,0.551807761,-0.256820738,0.261018068,0.526184976,-0.078693449,0.741671503,0.368866056,-0.614596844,0.132279426,0.527677655,-0.272708148,0.581997991,0.89754945,0.014606115,0.454688013,0.898791671,-0.012942533
turn_left,0.607591212,0.527046382,-0.048288886,0.407795995,0.523426175,-0.071087748,0.743028522,0.551530063,-0.28984794,0.261030108,0.526206672,-0.080015317,0.724432945,0.370719582,-0.65160799,0.132291883,0.526741564,-0.270002514,0.5822047,0.897901595,0.015079351,0.454697669,0.898889661,-0.013387531
turn_left,0.608025372,0.526829064,-0.052798308,0.40823859,0.523441553,-0.066045307,0.745197594,0.551586211,-0.317844659,0.261084944,0.52612114,-0.070117153,0.718959749,0.371979296,-0.697534919,0.132252112,0.525292099,-0.249118567,0.582193077,0.89841783,0.014619434,0.454558939,0.898891389,-0.012917283
turn_left,0.608054101,0.526743174,-0.052634068,0.408230305,0.523419738,-0.073404983,0.746061265,0.55101341,-0.288535893,0.259303987,0.526117861,-0.07444723,0.721840739,0.372483552,-0.644216418,0.13058883,0.525004029,-0.256446451,0.582194209,0.898706138,0.015369518,0.45455426,0.899087727,-0.013655236
turn_left,0.608033955,0.526613951,-0.051549148,0.408221304,0.523248851,-0.074951962,0.746106982,0.549387515,-0.281640559,0.258957237,0.525889814,-0.074597456,0.724730611,0.371193856,-0.638314664,0.129818186,0.524133921,-0.262007296,0.582149863,0.898594201,0.015279464,0.454495609,0.899075568,-0.013567239
turn_left,0.607712984,0.527110517,-0.040772915,0.407739013,0.523248613,-0.072440118,0.745891631,0.549530149,-0.243144482,0.260159373,0.525995195,-0.077853136,0.740057886,0.374177128,-0.601058424,0.130157113,0.525757551,-0.288379163,0.582100987,0.898330033,0.01530997,0.454495519,0.899072766,-0.013593068
turn_left,0.607546687,0.527294219,-0.039728541,0.407608688,0.522988021,-0.072216406,0.74549669,0.549632132,-0.240944415,0.261716306,0.526138783,-0.090168364,0.747972548,0.375656664,-0.600449324,0.130577102,0.526936054,-0.308598578,0.582099617,0.898020566,0.015323237,0.454497397,0.898946941,-0.013606844
turn_left,0.607468188,0.527996778,-0.031086411,0.40666467,0.522833824,-0.071963996,0.743233442,0.551461101,-0.182570681,0.260867059,0.526145995,-0.090923943,0.769766092,0.381898016,-0.490461409,0.129858524,0.527334929,-0.304669976,0.582045674,0.89796102,0.015334761,0.454362154,0.898896575,-0.01362392
turn_left,0.607307494,0.528403521,-0.031886443,0.40648517,0.522802114,-0.078535773,0.740847647,0.553060532,-0.174926057,0.260617673,0.525906801,-0.101030827,0.77794081,0.389768302,-0.480572134,0.129478246,0.527489364,-0.313861102,0.582045496,0.897961259,0.015399811,0.454365641,0.899146974,-0.013679624
turn_left,0.607299924,0.528717101,-0.022260901,0.406486213,0.52278918,-0.071555562,0.737971187,0.554052532,-0.16693382,0.261686623,0.52590704,-0.09834516,0.786966026,0.40182513,-0.471444696,0.129490912,0.527937293,-0.307732105,0.582059145,0.898460567,0.015182251,0.454273462,0.899405897,-0.013497082
turn_left,0.607293487,0.528863788,-0.033028722,0.406443506,0.522784054,-0.0749387,0.736566544,0.556966364,-0.18428196,0.261683077,0.526001811,-0.098502569,0.786111832,0.403031081,-0.504451156,0.129451096,0.528699458,-0.305487365,0.581989169,0.898464203,0.014508751,0.454147041,0.899379373,-0.01285384
turn_left,0.607362688,0.528780401,-0.034050483,0.406489789,0.523230016,-0.075680718,0.739603579,0.55697763,-0.233017489,0.261805445,0.526280284,-0.094923593,0.748214006,0.394524634,-0.588479877,0.130644545,0.528701246,-0.295435786,0.581987977,0.898232281,0.014952786,0.454116046,0.899232209,-0.013281946
turn_left,0.607044101,0.528878689,-0.025294874,0.406387627,0.523242354,-0.074334085,0.739614606,0.557111859,-0.198400214,0.261490345,0.526259661,-0.095138863,0.751806796,0.388933003,-0.525519729,0.130480632,0.528863788,-0.297390163,0.58199966,0.898232222,0.014955541,0.454180628,0.899245381,-0.013292435
turn_left,0.606906056,0.529200852,-0.024594113,0.406246901,0.523335755,-0.082438454,0.739406466,0.55709672,-0.175806493,0.261116564,0.526449382,-0.104394272,0.763470411,0.388569891,-0.490748733,0.130404383,0.529907465,-0.313562632,0.581981361,0.898325801,0.016495394,0.454157412,0.899245262,-0.014877381
turn_left,0.606936991,0.529737651,-0.025000801,0.406179011,0.523273766,-0.083548173,0.738551855,0.557912529,-0.162042201,0.263323069,0.527360559,-0.123290718,0.790843844,0.406136453,-0.469948947,0.132985264,0.531915784,-0.358745486,0.581925929,0.898334622,0.016469765,0.45411548,0.899247408,-0.014861372
turn_left,0.606954217,0.530004203,-0.02488428,0.406112969,0.523139656,-0.084270261,0.737955928,0.558019996,-0.140446529,0.265876114,0.527647316,-0.121392287,0.799228311,0.415447593,-0.432210982,0.135567755,0.53363055,-0.347908556,0.581985831,0.898374498,0.016388921,0.454198778,0.899477005,-0.014790019
turn_left,0.607130229,0.530456781,-0.032291107,0.406106085,0.523127198,-0.092464738,0.737683892,0.559255064,-0.151676506,0.264514625,0.527584314,-0.121298611,0.796640992,0.415102392,-0.460545957,0.134555489,0.533670664,-0.33925724,0.581985116,0.8987149,0.016378999,0.454100847,0.899630606,-0.014780511
turn_left,0.607175529,0.530639708,-0.032279659,0.405961365,0.523244262,-0.091418438,0.737430334,0.560867012,-0.152317256,0.263811886,0.527784586,-0.118686162,0.793296278,0.414338589,-0.481279552,0.13355425,0.53392911,-0.337066203,0.581985295,0.898713708,0.016382668,0.453998178,0.899610519,-0.014788987
turn_left,0.607182801,0.530641913,-0.025834018,0.40627408,0.523414195,-0.091324747,0.737440586,0.560911894,-0.157966018,0.262243778,0.527406871,-0.117211029,0.784133434,0.405708671,-0.475045055,0.133350641,0.531951845,-0.322549284,0.581944883,0.898575902,0.018463746,0.453971535,0.899539948,-0.016778328
turn_left,0.607240975,0.530652702,-0.022585217,0.406818539,0.523724496,-0.083348528,0.738438666,0.560884595,-0.179173023,0.261750758,0.527190864,-0.102922402,0.773287535,0.393521577,-0.52056253,0.133288518,0.530538023,-0.303629875,0.581951261,0.898785174,0.018646033,0.453993559,0.899603724,-0.0169705
turn_left,0.607688606,0.530719161,-0.039908212,0.408766896,0.523408353,-0.076667085,0.742257059,0.560519874,-0.28799367,0.262168407,0.527166903,-0.08374954,0.739080787,0.384281188,-0.66677773,0.133246824,0.529339552,-0.271977812,0.581869006,0.899379134,0.017803293,0.453914315,0.899612546,-0.016101651
turn_left,0.608310759,0.530720055,-0.050690811,0.409816831,0.523029387,-0.074510448,0.745329678,0.559081256,-0.315572172,0.262268841,0.526872516,-0.081260353,0.724352717,0.379341573,-0.704456687,0.133470178,0.528441012,-0.265535831,0.581917405,0.899647474,0.016775105,0.453958273,0.900217593,-0.015074571
turn_left,0.609099507,0.53068459,-0.06728898,0.410531759,0.522982717,-0.074637204,0.747053981,0.5597561,-0.346021682,0.261853755,0.526048422,-0.082727924,0.711549878,0.37987566,-0.727133274,0.13296397,0.526933491,-0.258039296,0.581827283,0.899650216,0.015682502,0.45361805,0.900043547,-0.014021365
turn_left,0.609563649,0.530551076,-0.067261204,0.411134541,0.5228706,-0.071622305,0.747735798,0.559749484,-0.349331439,0.261772215,0.525816917,-0.078873329,0.709674954,0.380637795,-0.73698312,0.132648557,0.525405347,-0.252960175,0.581849396,0.899726331,0.014533915,0.453612715,0.899961352,-0.012896961
turn_left,0.609583735,0.530385196,-0.062110115,0.411112547,0.523180842,-0.071742944,0.748470068,0.559085906,-0.320152849,0.261902273,0.525428891,-0.080947928,0.720075011,0.37953189,-0.705578685,0.132629305,0.5254457,-0.262477845,0.58190614,0.899200082,0.013967534,0.453614056,0.89919883,-0.012355191
turn_left,0.609552562,0.530356765,-0.059785254,0.410932869,0.523355782,-0.079968952,0.748303533,0.559002995,-0.304920852,0.261854887,0.525464773,-0.088121876,0.725382507,0.379709631,-0.672614098,0.132596582,0.525519252,-0.276202619,0.58177191,0.898882926,0.014912091,0.45354113,0.89873147,-0.013260579
turn_left,0.608950913,0.530399382,-0.026665121,0.409676939,0.52351898,-0.079747632,0.745911717,0.559000194,-0.222279876,0.26172787,0.526031673,-0.12553139,0.74843353,0.380053103,-0.575458288,0.132605761,0.527432799,-0.369944245,0.581771135,0.898430228,0.01710091,0.453374565,0.898449898,-0.015402915
turn_left,0.608229995,0.530373752,-0.017198708,0.40880686,0.523322761,-0.079537593,0.74378562,0.559865952,-0.189391255,0.261375755,0.526665628,-0.118273735,0.759404957,0.387713969,-0.523337483,0.132595301,0.528746068,-0.345118254,0.581730783,0.897870421,0.017384669,0.453477085,0.897845626,-0.015723396
turn_left,0.607798815,0.53056407,-0.016726723,0.407388151,0.523314178,-0.079470769,0.74076879,0.560734034,-0.171636045,0.260980785,0.527383685,-0.120844282,0.774190545,0.398442894,-0.491240919,0.132521346,0.52992636,-0.353323817,0.581607997,0.897812486,0.017685158,0.452991664,0.897839665,-0.016033169
turn_left,0.60772264,0.530663133,-0.017956693,0.406862319,0.523275793,-0.077059604,0.739684224,0.561148226,-0.187309548,0.260607183,0.527433932,-0.117556773,0.781223595,0.401215971,-0.519846797,0.1324341,0.530414999,-0.343664885,0.581747293,0.89797914,0.01755481,0.452989817,0.898008347,-0.015938751
turn_left,0.607665896,0.53104037,-0.020257404,0.406856447,0.523300946,-0.085139617,0.737597644,0.564543843,-0.185790032,0.260714024,0.527441382,-0.116363227,0.782962143,0.409475386,-0.521181941,0.132420376,0.530454695,-0.332560211,0.581723094,0.897980154,0.017895136,0.452893257,0.898000538,-0.01626325
turn_left,0.607629418,0.531223953,-0.016340949,0.406856239,0.523303926,-0.084049538,0.736848712,0.567357361,-0.175539181,0.260795236,0.52731657,-0.112489596,0.782319188,0.411152333,-0.506273746,0.132430479,0.530486107,-0.330890894,0.581632972,0.89824605,0.018231619,0.45257777,0.898238301,-0.016591718
turn_left,0.607679963,0.531342447,-0.018030496,0.407680601,0.52327013,-0.082699127,0.738046885,0.56724906,-0.202413633,0.260858834,0.525916278,-0.103263356,0.781943917,0.403289497,-0.569118261,0.132454559,0.529477477,-0.300586969,0.581595361,0.898238957,0.018198062,0.452559173,0.898083806,-0.01656918
turn_left,0.607722104,0.531156957,-0.019083176,0.408680737,0.523210883,-0.081030995,0.739185452,0.565891385,-0.221288279,0.261215687,0.524115741,-0.097497575,0.775393367,0.3977997,-0.593948245,0.132450074,0.527619779,-0.289390534,0.581584871,0.898011327,0.018085657,0.452556282,0.89781934,-0.016453059
turn_left,0.608430982,0.530808151,-0.051267814,0.410020739,0.522627473,-0.082015134,0.743153691,0.565355957,-0.296373904,0.261425257,0.523813963,-0.096353777,0.74265027,0.392628312,-0.678042471,0.132489935,0.526028693,-0.284736514,0.581636369,0.897787094,0.016766019,0.452708632,0.89765799,-0.015106061
turn_left,0.609297872,0.530807078,-0.056237441,0.410533279,0.522616267,-0.078496031,0.745239198,0.563858628,-0.322198093,0.261843741,0.523648381,-0.089657225,0.729712307,0.387797803,-0.716925502,0.132608742,0.525371253,-0.273741663,0.581747353,0.897781432,0.015307317,0.452784449,0.897660911,-0.013651403
turn_left,0.609980047,0.530638874,-0.057119042,0.411398351,0.52256006,-0.072896317,0.746751249,0.563991129,-0.333005279,0.263151705,0.523634136,-0.076458499,0.716280282,0.38637194,-0.72171551,0.13384591,0.52526623,-0.254085004,0.581771553,0.897806108,0.014896678,0.452777624,0.897569239,-0.013241725
turn_left,0.610071599,0.530207157,-0.053894319,0.41160363,0.522635341,-0.073029146,0.747200727,0.563657761,-0.309830159,0.26686576,0.524148047,-0.079208016,0.722449243,0.38358289,-0.689566433,0.134863362,0.525633693,-0.265280962,0.581733823,0.897806227,0.014902823,0.452697754,0.897157073,-0.013247488
turn_left,0.610067725,0.52982378,-0.043335456,0.411608994,0.522702396,-0.072633877,0.747275472,0.563380837,-0.269487292,0.266846716,0.524354935,-0.075181231,0.727150321,0.383247107,-0.624608696,0.134898931,0.52615416,-0.267995656,0.581621408,0.897898793,0.015657235,0.452694327,0.897159755,-0.013967092
turn_left,0.60951668,0.52985245,-0.019160151,0.410276502,0.522655308,-0.072139457,0.746385038,0.563301146,-0.218492389,0.265395015,0.524451017,-0.117969058,0.751163602,0.383202851,-0.573390186,0.135163158,0.52736342,-0.368467569,0.581579506,0.897809625,0.017180411,0.452647746,0.897078335,-0.015615608
turn_left,0.609505951,0.529426455,-0.022300033,0.4096466,0.52294004,-0.060015012,0.745729029,0.565631628,-0.265435845,0.263507545,0.524467826,-0.07618691,0.729617655,0.384452969,-0.633432806,0.133838564,0.52521044,-0.258363247,0.581577122,0.897776306,0.016556377,0.452645779,0.896498144,-0.01501776
turn_left,0.609414935,0.529187024,-0.022683796,0.409056991,0.523062289,-0.045454733,0.745741904,0.569484949,-0.290148318,0.262718588,0.525754571,-0.046929903,0.714887142,0.388894349,-0.651734054,0.133813053,0.526630938,-0.219852641,0.581562519,0.897755027,0.016296212,0.452674925,0.896390498,-0.014767192
turn_left,0.609324276,0.528955758,-0.024986532,0.408819854,0.523064315,-0.044052739,0.745721161,0.571502626,-0.285821736,0.26266259,0.526952565,-0.033916935,0.711206973,0.392184943,-0.633717179,0.13379471,0.527305424,-0.194410294,0.581549287,0.897843421,0.016292963,0.452672154,0.896350622,-0.014763405
turn_left,0.608862281,0.528909862,-0.02485856,0.4085114,0.522749245,-0.042071592,0.744578302,0.571346164,-0.255172938,0.266346961,0.526933968,-0.037073974,0.714985967,0.388753265,-0.583715856,0.136213675,0.527971208,-0.216595978,0.581482649,0.897478342,0.015649956,0.452697456,0.895451605,-0.014114104
turn_left,0.608302891,0.528885007,-0.023690153,0.407733738,0.522767246,-0.043741371,0.744162738,0.571098864,-0.232477397,0.267065853,0.527075887,-0.045924816,0.718395054,0.388671845,-0.56050545,0.136933953,0.529286206,-0.223306686,0.581361532,0.897450864,0.01530988,0.452645957,0.895392478,-0.013723807
turn_left,0.607525229,0.528656363,-0.020143257,0.407493442,0.522783101,-0.0436038,0.743575156,0.568301022,-0.224486277,0.268553883,0.527256846,-0.046483524,0.726821482,0.386147827,-0.572168231,0.137672558,0.530755758,-0.263799012,0.581346154,0.896708488,0.014965768,0.452609241,0.894812465,-0.013351925
turn_left,0.606880784,0.528652251,-0.011013757,0.40692988,0.522858858,-0.043962207,0.742556751,0.562355876,-0.180760875,0.268449545,0.528177023,-0.07743641,0.752249599,0.384673506,-0.494054735,0.138120383,0.533975899,-0.313692629,0.581307888,0.896694779,0.015303716,0.452646673,0.894771993,-0.013727386
turn_left,0.606495023,0.528508723,-0.01353206,0.40610081,0.522864401,-0.05387491,0.739087343,0.5602265,-0.149672687,0.268027067,0.529831529,-0.077972494,0.77940321,0.391308784,-0.436143637,0.138082683,0.538234413,-0.299771845,0.581329942,0.896585107,0.015303904,0.452736139,0.894768715,-0.013726098
turn_left,0.606225193,0.528184056,-0.015029497,0.405506223,0.522863448,-0.060412742,0.736669183,0.557685614,-0.156272799,0.267986894,0.531108499,-0.086141884,0.789205015,0.397475541,-0.451787174,0.138468266,0.541128337,-0.312039405,0.581388593,0.896630347,0.015583903,0.452783972,0.894833446,-0.013981866
turn_left,0.605698407,0.528177321,-0.012572987,0.403791815,0.522840142,-0.062108614,0.733163059,0.557424843,-0.136952117,0.266928166,0.532383025,-0.101897143,0.790412784,0.409255147,-0.414794117,0.136745736,0.542623639,-0.331441551,0.581386268,0.89625138,0.015584024,0.452706009,0.894715369,-0.013986397
turn_left,0.605266273,0.528140426,-0.011675742,0.403020471,0.523025393,-0.066807054,0.731200755,0.557124436,-0.131096691,0.266276211,0.533128798,-0.108185649,0.789116919,0.410433978,-0.407861322,0.13653712,0.543544888,-0.338723004,0.581377268,0.89619118,0.01563542,0.452726215,0.894918203,-0.014051132
turn_left,0.604667783,0.527659297,-0.01201267,0.402766287,0.522982597,-0.066609278,0.730624318,0.557218254,-0.139059275,0.264094383,0.533117175,-0.093743384,0.783801973,0.409021854,-0.428385079,0.135706842,0.543441832,-0.31064406,0.581211269,0.895709097,0.015552258,0.452582419,0.894904375,-0.013945214
turn_left,0.604095042,0.52701807,-0.014112795,0.402793169,0.523040533,-0.065598898,0.730754733,0.557294905,-0.151642799,0.263940275,0.533064008,-0.083648928,0.780374467,0.408263862,-0.446137428,0.134934649,0.543262541,-0.29381007,0.581019938,0.895334303,0.014006687,0.452481985,0.894611061,-0.012424456
turn_left,0.603755951,0.526495457,-0.018329091,0.402799904,0.523058772,-0.066387266,0.731942654,0.554441273,-0.159385368,0.263943166,0.533041656,-0.083561912,0.775056064,0.383199811,-0.4694677,0.134823605,0.543186486,-0.29377076,0.580944896,0.8953318,0.013885586,0.452552974,0.894616723,-0.012317424
turn_left,0.603504241,0.526487529,-0.031523537,0.402666658,0.523663223,-0.06613531,0.733850598,0.55321157,-0.250037134,0.263956696,0.5332219,-0.079773895,0.748075545,0.37083143,-0.619028032,0.134852841,0.543031991,-0.282709032,0.580941617,0.895330787,0.012794355,0.452742636,0.894820452,-0.011253983
turn_left,0.603380144,0.526338518,-0.030845845,0.402677834,0.524112105,-0.063634925,0.734841228,0.552692175,-0.245616317,0.264058053,0.533268213,-0.077366151,0.735413969,0.366847485,-0.59976387,0.134852737,0.54312247,-0.27805841,0.580955386,0.895516574,0.012620518,0.452976644,0.895328581,-0.01110149
turn_left,0.603423893,0.52613622,-0.048542667,0.40274325,0.524770081,-0.064637788,0.734865129,0.552331805,-0.287930399,0.26422286,0.53384316,-0.073918238,0.717940986,0.369699299,-0.65114069,0.135128379,0.543328226,-0.267641068,0.580970943,0.895729363,0.012250252,0.453123719,0.895426631,-0.01072585
turn_left,0.603424072,0.525948226,-0.053571604,0.402728319,0.525039554,-0.067207113,0.734879851,0.552392304,-0.305126905,0.264164239,0.534045815,-0.074166097,0.712216735,0.371656448,-0.678392231,0.13513051,0.543389559,-0.266215324,0.580969155,0.895713687,0.012208031,0.453120649,0.895427048,-0.010682477
turn_left,0.603146911,0.525530398,-0.048900276,0.402736992,0.524939179,-0.056238841,0.734616935,0.552140653,-0.272553027,0.264144421,0.534644365,-0.054506075,0.714220166,0.372806162,-0.622361779,0.135240853,0.544336677,-0.245305032,0.580904841,0.89549309,0.011320981,0.453115314,0.894802928,-0.009762261
turn_left,0.602644563,0.52552402,-0.046327617,0.402719587,0.524930656,-0.056522083,0.735233366,0.552329302,-0.267135322,0.264150411,0.535533369,-0.057929855,0.720536709,0.371926606,-0.616165996,0.135456219,0.545626462,-0.253698558,0.580762744,0.895273566,0.010885863,0.453088105,0.894671619,-0.009319201
turn_left,0.602227926,0.525587082,-0.04081662,0.402470767,0.524919271,-0.05918007,0.735356212,0.553263903,-0.219759509,0.264151752,0.535885513,-0.066705756,0.740800202,0.374376744,-0.549753129,0.135210335,0.547315359,-0.270722181,0.580599248,0.894956827,0.010895177,0.452994108,0.894432783,-0.009329275
turn_left,0.601632476,0.525661886,-0.031533744,0.402165234,0.524928331,-0.066844225,0.735589445,0.552985847,-0.174591988,0.263986528,0.535981417,-0.084846295,0.75053221,0.373956412,-0.467633665,0.134707332,0.548001945,-0.292523891,0.580595136,0.894622624,0.012519415,0.453024298,0.894427657,-0.01098592
turn_left,0.601455986,0.525682449,-0.026544923,0.401889145,0.524959445,-0.066093922,0.735585988,0.553047895,-0.175577626,0.263421208,0.536337674,-0.084441051,0.760629833,0.375690013,-0.487881988,0.133267075,0.549041986,-0.296202809,0.58054471,0.894536972,0.01243449,0.452854961,0.894395173,-0.010926702
turn_left,0.601167202,0.525844336,-0.02216034,0.40138036,0.525012374,-0.080582455,0.73489368,0.554234803,-0.143486112,0.263343692,0.536493599,-0.103610672,0.775174916,0.386362344,-0.42995587,0.132716581,0.549545884,-0.320000261,0.580527663,0.894545972,0.014861192,0.452844948,0.89477247,-0.013300816
turn_left,0.601155281,0.526276648,-0.016980009,0.401375443,0.525068223,-0.081469476,0.734567881,0.554480195,-0.134502351,0.263708621,0.536569834,-0.10815464,0.78206867,0.389328748,-0.413882434,0.132703111,0.55024302,-0.324347436,0.580536664,0.894553363,0.015682543,0.45292902,0.895129502,-0.01414111
turn_left,0.60128361,0.52704674,-0.014869971,0.401258886,0.525713682,-0.082453392,0.733719766,0.555306375,-0.130346417,0.263791442,0.536642075,-0.107834756,0.787596703,0.398830235,-0.412574857,0.132702023,0.550308466,-0.321539164,0.580464363,0.89511323,0.016502667,0.452692032,0.896069229,-0.014941489
turn_left,0.601418614,0.527839065,-0.015927695,0.401097357,0.525761008,-0.084943518,0.733543456,0.556843519,-0.132431462,0.263940692,0.536817312,-0.12084955,0.787884831,0.405926973,-0.410115331,0.132709846,0.551037848,-0.343764991,0.580471456,0.89502579,0.016614838,0.452722549,0.89609164,-0.01507967
turn_left,0.601472974,0.529003203,-0.015053128,0.401083857,0.525767744,-0.083546132,0.733009875,0.558324277,-0.136673063,0.264249921,0.536812484,-0.118094787,0.786381841,0.406122863,-0.421207905,0.13278392,0.551387787,-0.339751244,0.580466568,0.89569217,0.016584415,0.452642381,0.896530926,-0.015053767
turn_left,0.601544023,0.529168606,-0.015407925,0.401409775,0.525118768,-0.081976712,0.735803008,0.559931993,-0.165254623,0.263508171,0.53683567,-0.107225105,0.778891206,0.40018037,-0.493920892,0.132765442,0.551363289,-0.318762898,0.580364406,0.895533502,0.016588928,0.452642024,0.896329343,-0.01507282
turn_left,0.601586163,0.529124498,-0.015853707,0.401685894,0.5251472,-0.075532131,0.738886416,0.559905171,-0.206136301,0.264426291,0.536828816,-0.106880449,0.754529715,0.384719342,-0.551535249,0.1347453,0.550692618,-0.327506423,0.580407858,0.895553887,0.0165662,0.452662051,0.896293104,-0.015050679
turn_left,0.601963401,0.529384971,-0.016171984,0.401739746,0.52512598,-0.08159142,0.738368928,0.56130451,-0.178564161,0.262660503,0.53373009,-0.113882706,0.773378432,0.401597649,-0.503955603,0.13327077,0.542464137,-0.332338125,0.580405235,0.895687401,0.016844327,0.452656031,0.896296203,-0.015353141
turn_left,0.602268815,0.529394448,-0.015400844,0.401817888,0.525004745,-0.08263208,0.73779285,0.562256753,-0.159715593,0.265952647,0.533063352,-0.126896679,0.792412758,0.423799902,-0.469797194,0.134326369,0.54223907,-0.362825811,0.580455184,0.896042585,0.016904974,0.452658892,0.896767855,-0.015408596
turn_left,0.603112817,0.52968955,-0.018341018,0.40216136,0.524719298,-0.08775001,0.737760186,0.564195096,-0.135001495,0.267528176,0.532145381,-0.127120331,0.80701524,0.437001616,-0.415503323,0.135065272,0.54180038,-0.354257882,0.580453753,0.896734297,0.016862733,0.452509552,0.897230864,-0.015363823
turn_left,0.603692293,0.530080318,-0.017976752,0.401827663,0.524637043,-0.087354407,0.735767007,0.566140771,-0.160521328,0.266237199,0.532178044,-0.135188952,0.804010093,0.438060552,-0.497835159,0.135014266,0.54167974,-0.381378472,0.580420732,0.896870732,0.016623672,0.452390909,0.897798657,-0.015160215
turn_left,0.603705585,0.530259609,-0.015906487,0.401789427,0.524649203,-0.086514845,0.733199954,0.567095637,-0.177242488,0.266089708,0.532184839,-0.147822469,0.800940633,0.438228786,-0.533936799,0.135020882,0.541496158,-0.406452358,0.580399632,0.897410572,0.01655639,0.452450037,0.898250341,-0.015120094
turn_left,0.603843808,0.530494153,-0.019801047,0.40168649,0.525170743,-0.088750377,0.732574582,0.567618549,-0.190149397,0.265588701,0.531348586,-0.14398393,0.798478246,0.434250802,-0.53970021,0.134918228,0.540277362,-0.387457669,0.580400109,0.898163557,0.016545316,0.452346087,0.899100006,-0.015109261
turn_left,0.60387069,0.530842125,-0.016221417,0.401938617,0.525401235,-0.087042704,0.732526541,0.570651889,-0.186218888,0.264656901,0.530653358,-0.121894635,0.78557992,0.418174565,-0.531331778,0.134839565,0.535195947,-0.337999552,0.580394864,0.898354709,0.016881432,0.452281058,0.899166286,-0.015441014
turn_left,0.603874564,0.530966461,-0.01618389,0.402816862,0.525493801,-0.084268406,0.734233797,0.570505023,-0.184360638,0.263809621,0.529130578,-0.112987518,0.774606764,0.400193423,-0.520825028,0.134828821,0.531890094,-0.313314259,0.580482304,0.898499668,0.017056677,0.452424228,0.899341047,-0.015617223
turn_left,0.6039325,0.531543672,-0.025005993,0.40466705,0.525568724,-0.072120585,0.739375293,0.568541884,-0.238293007,0.263790846,0.526576877,-0.096111521,0.754009545,0.381523341,-0.589828312,0.134900004,0.529613376,-0.295554847,0.58046186,0.899368882,0.015699664,0.452440023,0.899818063,-0.014256892
turn_left,0.604681015,0.531484544,-0.046724327,0.406301022,0.525146127,-0.070896871,0.742830992,0.568363726,-0.304625362,0.263662398,0.526332617,-0.080429874,0.725414991,0.378299832,-0.682081938,0.1350348,0.528513432,-0.271895349,0.580525041,0.899590254,0.015036985,0.452712238,0.900280297,-0.013551298
turn_left,0.60586369,0.531237543,-0.06102445,0.408047915,0.524793327,-0.071492195,0.743678212,0.568880677,-0.325312793,0.265068024,0.526064813,-0.077390417,0.719238341,0.383101493,-0.710280061,0.135831386,0.52813226,-0.265817195,0.580569029,0.899950624,0.01452757,0.452681452,0.900280774,-0.012965468
turn_left,0.606090426,0.530667543,-0.052759539,0.408223808,0.524834633,-0.073739111,0.746159256,0.561096847,-0.277362019,0.264467627,0.526115835,-0.083393887,0.723336101,0.377003014,-0.645188749,0.135905594,0.528025568,-0.283667386,0.580570579,0.899956822,0.014756726,0.452671945,0.900292754,-0.013152448
turn_left,0.606429994,0.530660212,-0.04876601,0.408210456,0.524861932,-0.075087123,0.745878577,0.555205941,-0.272116303,0.26394847,0.526188433,-0.086504534,0.726443946,0.370824069,-0.636908352,0.135838255,0.527766287,-0.287074208,0.580474675,0.899808109,0.015037252,0.452581972,0.90004915,-0.013418609
turn_left,0.606597602,0.528658509,-0.041101314,0.408169508,0.524883389,-0.074848153,0.745553195,0.542511821,-0.219588563,0.26395601,0.526248634,-0.086890019,0.737305164,0.352661937,-0.526275277,0.13578032,0.52795279,-0.288396001,0.58060658,0.898260117,0.015178831,0.452625424,0.899003208,-0.01356259
turn_left,0.606690466,0.528132975,-0.040556479,0.40813008,0.524881899,-0.074720457,0.745387793,0.537121117,-0.221782118,0.263928473,0.526269853,-0.087800726,0.748534083,0.354346901,-0.542504132,0.134975255,0.528147519,-0.290401101,0.580614686,0.897319019,0.013561072,0.452614397,0.8975721,-0.012085349
turn_left,0.60706687,0.527341485,-0.022179488,0.407533497,0.524247229,-0.075993083,0.745149493,0.531689048,-0.148070663,0.263930172,0.526678383,-0.105052903,0.775969386,0.357612789,-0.42254743,0.134974062,0.529586375,-0.332887262,0.580642223,0.896856666,0.014412681,0.45273757,0.897417903,-0.01293662
turn_left,0.607720673,0.526784122,-0.015565227,0.407236159,0.524078608,-0.076017782,0.745018959,0.532601118,-0.138240233,0.26392442,0.526717842,-0.110115752,0.785661697,0.360424429,-0.417993873,0.13500987,0.530084193,-0.345593154,0.580613852,0.896680534,0.015485726,0.452592224,0.897333682,-0.013956371
turn_left,0.608289599,0.526534438,-0.013882357,0.40717119,0.523734748,-0.08136709,0.744858384,0.531971157,-0.13667044,0.263681501,0.526744723,-0.110594951,0.788955271,0.362390727,-0.415676206,0.134736031,0.530378759,-0.337436676,0.580584645,0.896690726,0.016698845,0.452425331,0.897344828,-0.0151636
turn_left,0.608288944,0.527894855,-0.013397342,0.406555027,0.523729086,-0.081435397,0.744830012,0.532938838,-0.144093633,0.261782229,0.526781142,-0.110096619,0.785390019,0.3633416,-0.42575407,0.133165345,0.530450761,-0.336528718,0.580572724,0.896496356,0.017048063,0.452345997,0.897343278,-0.015540434
